Employee_ID,Name,Department,Gender,Age,Experience_Years,Salary,Performance_Score,Attendance_Percent,City
7584,Hina Shah,Sales,Male,47.0,31,78956.0,2.6,62.0,Multan
7585,Usman Ali,Sales,Male,57.0,30,41544.0,3.1,85.0,Lahore
7586,Sana Iqbal,HR,Female,55.0,23,75936.0,3.2,98.0,Islamabad
7587,Sara Ahmed,,Female,55.0,34,215360.0,3.9,72.0,Lahore
7588,Bilal Khan,Finance,Female,23.0,29,244590.0,4.2,66.0,Peshawar
7589,Ayesha Noor,IT,Male,32.0,32,44566.0,3.7,72.0,Peshawar
7590,Zainab Ali,IT,Male,57.0,32,151854.0,1.2,63.0,Peshawar
7591,Bilal Khan,IT,Male,44.0,26,39880.0,2.4,75.0,Peshawar
7592,Bilal Khan,Operations,Female,22.0,32,208848.0,3.3,87.0,Islamabad
7593,Faizan Ahmed,Sales,Female,51.0,32,,3.0,72.0,Lahore
7594,Ali Khan,,Female,58.0,3,121284.0,1.2,69.0,Lahore
7595,Nida Malik,Finance,Female,20.0,29,240019.0,4.9,64.0,Lahore
7596,Hina Shah,Finance,Female,30.0,14,37198.0,4.8,95.0,Islamabad
7597,Hina Shah,IT,Female,21.0,28,33376.0,4.1,78.0,Islamabad
7598,Hina Shah,HR,Male,24.0,27,92432.0,1.2,89.0,Peshawar
7599,Sana Iqbal,Finance,Female,41.0,31,134791.0,2.7,87.0,Multan
7600,Hina Shah,HR,Male,32.0,29,191244.0,2.6,90.0,Islamabad
7601,Sana Iqbal,Sales,Female,,11,240531.0,3.2,95.0,Islamabad
7602,Nida Malik,Operations,Female,50.0,2,173188.0,1.2,60.0,Karachi
7603,Bilal Khan,Finance,Male,54.0,14,88295.0,2.7,68.0,Peshawar
7604,Nida Malik,HR,Male,57.0,9,165885.0,,71.0,Peshawar
7605,Hina Shah,IT,Male,54.0,21,,5.0,82.0,Karachi
7606,Ali Khan,Sales,Female,32.0,22,131873.0,3.4,71.0,Lahore
7607,Imran Raza,Marketing,Female,26.0,10,45232.0,4.8,68.0,Multan
7608,Sara Ahmed,Marketing,Male,24.0,15,239300.0,5.0,85.0,Karachi
7609,Hina Shah,IT,Female,48.0,15,,2.7,89.0,Karachi
7610,Zainab Ali,Sales,Male,27.0,13,58609.0,,79.0,Multan
7611,Imran Raza,Sales,Female,27.0,5,141859.0,1.9,75.0,Multan
7612,Nida Malik,Sales,Female,,16,213571.0,2.9,72.0,Karachi
7613,Zainab Ali,Sales,Female,38.0,30,64021.0,1.3,94.0,Islamabad
7614,Zainab Ali,Marketing,Male,58.0,9,70108.0,1.1,63.0,Karachi
7615,Usman Ali,HR,Female,42.0,19,155221.0,4.6,84.0,Quetta
7616,Zainab Ali,,Male,55.0,8,247886.0,4.4,72.0,Karachi
7617,Hina Shah,HR,Male,51.0,14,232435.0,2.2,87.0,Lahore
7618,Usman Ali,,Male,23.0,1,110305.0,2.8,71.0,Lahore
7619,Faizan Ahmed,Finance,Male,49.0,3,29821.0,3.0,83.0,Multan
7620,Bilal Khan,Operations,Male,58.0,23,145501.0,3.1,87.0,Lahore
7621,Zainab Ali,Finance,Male,24.0,17,173869.0,1.5,60.0,Karachi
7622,Ali Khan,Operations,Male,22.0,10,90580.0,4.1,93.0,Peshawar
7623,Nasir Khan,Finance,Male,41.0,25,174142.0,2.4,62.0,Lahore
7624,Sara Ahmed,Sales,Male,47.0,7,30236.0,1.1,81.0,Karachi
7625,Zainab Ali,HR,Female,41.0,21,51745.0,3.7,80.0,Lahore
7626,Sana Iqbal,Operations,Male,41.0,4,162697.0,4.3,86.0,Islamabad
7627,Faizan Ahmed,Marketing,Female,53.0,1,118353.0,4.7,80.0,Islamabad
7628,Ayesha Noor,IT,Male,48.0,4,175181.0,3.7,81.0,Karachi
7629,Sana Iqbal,Operations,Female,32.0,34,182071.0,1.8,72.0,Lahore
7630,Nida Malik,Operations,Female,26.0,31,196849.0,3.4,75.0,Lahore
7631,Nasir Khan,Marketing,Female,29.0,18,29014.0,4.6,83.0,Quetta
7632,Nida Malik,Sales,Female,47.0,3,63548.0,2.4,76.0,Multan
7633,Faizan Ahmed,Finance,Female,23.0,22,226203.0,4.8,64.0,Multan
7634,Ayesha Noor,Finance,Female,51.0,18,66033.0,1.4,97.0,Lahore
7635,Nida Malik,HR,Male,41.0,25,,3.9,86.0,Peshawar
7636,Nida Malik,Sales,Male,39.0,25,64060.0,1.5,91.0,Islamabad
7637,Nida Malik,Marketing,Male,39.0,6,92096.0,4.2,85.0,Lahore
7638,Faizan Ahmed,Sales,Male,25.0,31,83235.0,1.4,66.0,Peshawar
7639,Nasir Khan,Sales,Male,28.0,32,101860.0,2.3,95.0,Multan
7640,Bilal Khan,Finance,Male,47.0,25,117001.0,4.1,66.0,Karachi
7641,Sara Ahmed,Marketing,Female,32.0,23,120285.0,2.8,86.0,Islamabad
7642,Faizan Ahmed,IT,Male,50.0,22,50822.0,4.5,,Karachi
7643,Ayesha Noor,Operations,Female,58.0,25,233602.0,2.6,83.0,Multan
7644,Zainab Ali,Finance,Female,33.0,30,107392.0,5.0,83.0,Multan
7645,Bilal Khan,Marketing,Female,41.0,5,145123.0,1.1,88.0,Lahore
7646,Bilal Khan,,Female,56.0,30,59985.0,3.8,86.0,Karachi
7647,Zainab Ali,Operations,Female,43.0,11,50276.0,4.7,93.0,Multan
7648,Ali Khan,Operations,Female,27.0,16,199111.0,3.1,80.0,Islamabad
7649,Usman Ali,Finance,Male,34.0,25,238044.0,5.0,60.0,Karachi
7650,Sara Ahmed,HR,Female,25.0,2,159059.0,3.8,69.0,Karachi
7651,Sara Ahmed,Finance,Female,42.0,14,33330.0,2.7,89.0,Karachi
7652,Ali Khan,Sales,Male,44.0,23,182045.0,3.1,87.0,Peshawar
7653,Usman Ali,Marketing,Male,50.0,29,220630.0,4.5,89.0,Peshawar
7654,Sara Ahmed,HR,Male,48.0,26,174593.0,4.8,87.0,Lahore
7655,Ayesha Noor,Operations,Male,42.0,21,100811.0,3.2,88.0,Karachi
7656,Imran Raza,Finance,Male,29.0,1,246156.0,2.2,90.0,Peshawar
7657,Imran Raza,Operations,Male,28.0,6,73119.0,2.0,63.0,Islamabad
7658,Sara Ahmed,HR,Male,32.0,15,139619.0,2.9,78.0,Islamabad
7659,Hina Shah,Operations,Female,51.0,23,183624.0,2.2,69.0,Multan
7660,Sara Ahmed,Finance,Male,20.0,29,62603.0,2.7,90.0,Karachi
7661,Zainab Ali,Finance,Female,20.0,0,53940.0,4.3,93.0,Lahore
7662,Zainab Ali,IT,Male,56.0,26,,2.9,98.0,Multan
7663,Sana Iqbal,Operations,Male,59.0,8,33377.0,3.6,90.0,Peshawar
7664,Usman Ali,IT,Female,,6,225050.0,1.4,70.0,Multan
7665,Nida Malik,,Male,55.0,4,87308.0,,95.0,Peshawar
7666,Bilal Khan,Operations,Male,50.0,29,229010.0,2.9,91.0,Peshawar
7667,Ayesha Noor,HR,Male,20.0,26,60961.0,2.4,82.0,Multan
7668,Ali Khan,Sales,Male,55.0,9,29928.0,3.4,99.0,Lahore
7669,Nasir Khan,Finance,Male,28.0,24,34604.0,1.4,98.0,Quetta
7670,Sara Ahmed,Marketing,Male,41.0,17,73029.0,2.7,62.0,Peshawar
7671,Nida Malik,IT,Male,47.0,6,118300.0,4.2,87.0,Karachi
7672,Nida Malik,HR,Female,45.0,30,169849.0,2.0,84.0,Peshawar
7673,Ayesha Noor,Operations,Male,29.0,31,196436.0,4.7,87.0,Peshawar
7674,Ali Khan,HR,Female,22.0,10,77068.0,3.4,78.0,Quetta
7675,Zainab Ali,HR,Female,21.0,9,181663.0,3.2,78.0,Multan
7676,Faizan Ahmed,Operations,Female,56.0,21,226145.0,2.6,88.0,Karachi
7677,Ayesha Noor,Marketing,Female,50.0,30,217550.0,4.0,78.0,Karachi
7678,Nida Malik,Operations,Female,52.0,13,212275.0,3.3,,Karachi
7679,Imran Raza,Marketing,Female,51.0,2,187977.0,4.2,83.0,Peshawar
7680,Sara Ahmed,Operations,Female,31.0,23,137236.0,2.3,97.0,Peshawar
7681,Usman Ali,IT,Male,22.0,13,128949.0,3.8,75.0,Islamabad
7682,Imran Raza,Marketing,Male,45.0,15,160333.0,4.8,77.0,Quetta
7683,Nida Malik,IT,Male,33.0,27,190775.0,2.1,72.0,Multan
7684,Bilal Khan,Marketing,Female,31.0,34,213265.0,4.9,63.0,Karachi
7685,Nasir Khan,Marketing,Male,45.0,1,247652.0,2.6,72.0,Karachi
7686,Hina Shah,Operations,Female,35.0,33,62306.0,1.2,94.0,Islamabad
7687,Ali Khan,Marketing,Female,27.0,17,94962.0,2.4,63.0,Peshawar
7688,Sana Iqbal,IT,Male,47.0,6,87432.0,1.6,78.0,Islamabad
7689,Zainab Ali,Operations,Female,26.0,6,157430.0,2.2,83.0,Islamabad
7690,Sara Ahmed,Finance,Female,34.0,3,103959.0,1.4,92.0,Peshawar
7691,Usman Ali,IT,Male,55.0,15,59537.0,1.7,92.0,Lahore
7692,Faizan Ahmed,Finance,Female,27.0,5,52337.0,1.5,68.0,Multan
7693,Zainab Ali,HR,Male,29.0,19,,,62.0,Quetta
7694,Sara Ahmed,Operations,Female,34.0,30,154162.0,2.2,62.0,Lahore
7695,Faizan Ahmed,HR,Female,37.0,18,88247.0,4.8,89.0,Lahore
7696,Usman Ali,Operations,Male,56.0,21,116301.0,4.8,77.0,Quetta
7697,Nida Malik,Operations,Male,54.0,20,202565.0,4.4,61.0,Lahore
7698,Hina Shah,IT,Male,,17,42576.0,1.0,91.0,Peshawar
7699,Imran Raza,Finance,Female,41.0,31,60584.0,1.1,68.0,Lahore
7700,Imran Raza,Operations,Female,34.0,33,64035.0,,61.0,Lahore
7701,Nida Malik,Finance,Male,56.0,26,118733.0,2.5,79.0,Multan
7702,Zainab Ali,Operations,Male,58.0,29,179481.0,4.9,86.0,Lahore
7703,Nasir Khan,Finance,Male,55.0,32,160928.0,4.6,95.0,Peshawar
7704,Nida Malik,HR,Female,24.0,26,120980.0,2.0,78.0,Islamabad
7705,Nida Malik,IT,Female,34.0,22,243209.0,,75.0,Karachi
7706,Sana Iqbal,Operations,Male,46.0,18,239034.0,4.3,85.0,Quetta
7707,Sara Ahmed,Sales,Male,35.0,30,112163.0,4.0,73.0,Quetta
7708,Nasir Khan,Finance,Male,55.0,3,197257.0,,77.0,Peshawar
7709,Sana Iqbal,Finance,Female,57.0,18,231778.0,1.4,87.0,Karachi
7710,Sana Iqbal,Sales,Male,37.0,21,228363.0,3.2,78.0,Lahore
7711,Sara Ahmed,IT,Male,54.0,8,244459.0,1.4,89.0,Multan
7712,Usman Ali,Finance,Male,44.0,30,192817.0,4.3,80.0,Quetta
7713,Hina Shah,IT,Female,41.0,9,185784.0,2.0,80.0,Lahore
7714,Sana Iqbal,Finance,Female,50.0,9,37023.0,1.8,89.0,Multan
7715,Sara Ahmed,Marketing,Male,56.0,29,150524.0,1.7,96.0,Peshawar
7716,Usman Ali,Finance,Female,53.0,9,125187.0,1.2,91.0,Multan
7717,Bilal Khan,Marketing,Male,42.0,17,87919.0,3.6,89.0,Peshawar
7718,Nida Malik,Operations,Male,35.0,18,,1.7,81.0,Multan
7719,Nida Malik,IT,Male,,22,33837.0,1.9,,Peshawar
7720,Zainab Ali,Finance,Male,34.0,3,177257.0,4.0,69.0,Islamabad
7721,Sana Iqbal,,Female,37.0,11,128030.0,1.2,83.0,Peshawar
7722,Bilal Khan,HR,Male,57.0,23,89889.0,1.8,60.0,Lahore
7723,Zainab Ali,Sales,Male,32.0,12,179478.0,1.6,94.0,Islamabad
7724,Sana Iqbal,HR,Female,43.0,3,217702.0,1.0,75.0,Lahore
7725,Faizan Ahmed,Marketing,Male,32.0,26,74054.0,3.2,64.0,Multan
7726,Usman Ali,HR,Female,20.0,7,206912.0,1.8,90.0,Peshawar
7727,Usman Ali,HR,Male,55.0,25,34046.0,3.5,96.0,Islamabad
7728,Nasir Khan,HR,Male,37.0,33,77495.0,3.0,84.0,Multan
7729,Nida Malik,Finance,Male,52.0,8,65579.0,3.7,84.0,Karachi
7730,Ayesha Noor,Sales,Male,57.0,9,84821.0,4.9,62.0,Peshawar
7731,Faizan Ahmed,IT,Female,25.0,0,246703.0,1.9,97.0,Islamabad
7732,Usman Ali,Sales,Male,36.0,7,120877.0,3.7,91.0,Multan
7733,Sara Ahmed,Marketing,Female,23.0,9,101668.0,4.3,79.0,Islamabad
7734,Nida Malik,Finance,Female,33.0,24,190247.0,4.8,89.0,Islamabad
7735,Zainab Ali,Operations,Female,49.0,30,34012.0,3.5,,Quetta
7736,Bilal Khan,Finance,Male,39.0,2,32030.0,1.5,64.0,Islamabad
7737,Zainab Ali,HR,Female,27.0,34,147047.0,1.2,78.0,Karachi
7738,Sana Iqbal,HR,Female,21.0,7,242522.0,2.1,79.0,Peshawar
7739,Imran Raza,Marketing,Female,56.0,0,229536.0,4.7,81.0,Peshawar
7740,Ayesha Noor,Operations,Male,23.0,4,168099.0,3.1,70.0,Peshawar
7741,Usman Ali,Finance,Male,29.0,26,227814.0,3.3,77.0,Islamabad
7742,Hina Shah,Operations,Female,39.0,25,118399.0,3.4,,Peshawar
7743,Ali Khan,IT,Female,54.0,25,,2.3,90.0,Karachi
7744,Ayesha Noor,Sales,Male,,10,185362.0,1.7,94.0,Quetta
7745,Nasir Khan,Finance,Female,47.0,33,126536.0,4.8,80.0,Karachi
7746,Sana Iqbal,Operations,Female,34.0,1,138921.0,4.0,79.0,Quetta
7747,Nida Malik,IT,Female,55.0,20,,3.0,68.0,Peshawar
7748,Usman Ali,IT,Male,20.0,25,206775.0,2.5,90.0,Multan
7749,Bilal Khan,Sales,Female,41.0,11,189197.0,2.9,68.0,Lahore
7750,Usman Ali,IT,Female,46.0,8,167710.0,1.1,66.0,Quetta
7751,Ali Khan,Marketing,Male,48.0,22,239586.0,2.0,92.0,Karachi
7752,Nasir Khan,IT,Female,34.0,4,210352.0,2.0,60.0,Karachi
7753,Bilal Khan,Operations,Male,29.0,8,116122.0,2.8,78.0,Multan
7754,Zainab Ali,Marketing,Male,39.0,9,82540.0,1.9,62.0,Lahore
7755,Bilal Khan,IT,Male,,9,218652.0,1.7,98.0,Quetta
7756,Nasir Khan,HR,Female,,13,34225.0,4.1,,Quetta
7757,Ayesha Noor,,Female,51.0,9,181509.0,4.6,89.0,Karachi
7758,Zainab Ali,,Female,36.0,21,121774.0,1.3,75.0,Quetta
7759,Usman Ali,IT,Female,38.0,22,107268.0,1.8,72.0,Lahore
7760,Nida Malik,IT,Female,59.0,15,53353.0,4.1,83.0,Quetta
7761,Faizan Ahmed,IT,Female,46.0,10,73531.0,4.3,76.0,Quetta
7762,Sana Iqbal,Marketing,Female,56.0,34,157730.0,3.0,86.0,Lahore
7763,Sana Iqbal,IT,Female,53.0,19,50150.0,3.8,88.0,Peshawar
7764,Nida Malik,Sales,Male,29.0,4,169387.0,1.3,73.0,Quetta
7765,Usman Ali,Operations,Female,49.0,12,174275.0,4.4,64.0,Multan
7766,Ali Khan,Sales,Female,40.0,16,146159.0,4.3,97.0,Karachi
7767,Sana Iqbal,Marketing,Male,40.0,25,63649.0,3.8,65.0,Islamabad
7768,Faizan Ahmed,HR,Female,53.0,19,195495.0,4.7,83.0,Karachi
7769,Sana Iqbal,Sales,Male,28.0,32,219689.0,,99.0,Multan
7770,Usman Ali,Operations,Female,,29,45392.0,1.9,92.0,Karachi
7771,Hina Shah,Finance,Female,31.0,15,162115.0,2.5,68.0,Peshawar
7772,Ayesha Noor,Operations,Male,,6,41867.0,1.6,62.0,Peshawar
7773,Hina Shah,Sales,Male,39.0,29,127216.0,4.3,82.0,Karachi
7774,Sana Iqbal,Finance,Female,25.0,1,156429.0,4.0,80.0,Quetta
7775,Zainab Ali,Marketing,Male,55.0,11,201512.0,4.1,81.0,Karachi
7776,Imran Raza,Operations,Female,31.0,0,,2.2,67.0,Multan
7777,Usman Ali,HR,Female,50.0,2,151874.0,4.1,79.0,Quetta
7778,Sara Ahmed,Finance,Female,21.0,7,,1.5,73.0,Lahore
7779,Sara Ahmed,Finance,Female,35.0,25,,1.4,89.0,Lahore
7780,Bilal Khan,Operations,Female,20.0,10,55408.0,3.3,67.0,Peshawar
7781,Nida Malik,Sales,Female,23.0,20,51279.0,1.2,78.0,Islamabad
7782,Nida Malik,Finance,Male,20.0,4,185539.0,4.8,,Islamabad
7783,Nasir Khan,Marketing,Male,,25,127868.0,2.3,95.0,Multan
7784,Nida Malik,Operations,Male,32.0,20,80131.0,2.9,65.0,Peshawar
7785,Hina Shah,Marketing,Female,50.0,8,66452.0,4.3,93.0,Lahore
7786,Ayesha Noor,Operations,Male,39.0,16,,2.6,69.0,Peshawar
7787,Usman Ali,Marketing,Female,26.0,1,,2.7,90.0,Lahore
7788,Ali Khan,Sales,Male,59.0,27,182768.0,2.4,70.0,Quetta
7789,Bilal Khan,Operations,Female,52.0,26,88612.0,2.4,94.0,Multan
7790,Zainab Ali,HR,Female,47.0,0,246445.0,2.9,70.0,Lahore
7791,Faizan Ahmed,Sales,Female,39.0,10,52578.0,4.8,99.0,Lahore
7792,Zainab Ali,Marketing,Female,51.0,17,26908.0,4.7,91.0,Lahore
7793,Usman Ali,Operations,Female,28.0,26,123059.0,3.2,85.0,Islamabad
7794,Imran Raza,Sales,Male,53.0,9,225254.0,2.8,81.0,Lahore
7795,Nida Malik,Marketing,Female,33.0,20,212939.0,4.2,60.0,Karachi
7796,Nasir Khan,IT,Male,23.0,27,,3.7,88.0,Quetta
7797,Faizan Ahmed,IT,Female,48.0,0,240369.0,4.5,98.0,Islamabad
7798,Hina Shah,Finance,Female,34.0,13,167658.0,3.9,81.0,Karachi
7799,Usman Ali,HR,Female,36.0,19,176792.0,4.8,91.0,Islamabad
7800,Imran Raza,IT,Male,38.0,8,95940.0,4.5,84.0,Islamabad
7801,Hina Shah,Marketing,Female,57.0,26,112878.0,4.4,99.0,Karachi
7802,Imran Raza,Sales,Male,28.0,3,157697.0,2.6,88.0,Peshawar
7803,Nida Malik,Operations,Female,46.0,17,122543.0,2.5,96.0,Multan
7804,Sana Iqbal,Sales,Male,34.0,30,194258.0,,,Multan
7805,Hina Shah,Finance,Male,56.0,9,247412.0,1.3,89.0,Multan
7806,Ayesha Noor,,Male,47.0,8,193226.0,2.3,77.0,Peshawar
7807,Sara Ahmed,IT,Female,23.0,27,227962.0,4.7,62.0,Lahore
7808,Zainab Ali,Sales,Female,40.0,27,190229.0,2.8,71.0,Karachi
7809,Ayesha Noor,,Male,53.0,12,211133.0,,79.0,Lahore
7810,Faizan Ahmed,IT,Female,38.0,17,42871.0,2.9,67.0,Multan
7811,Bilal Khan,,Female,56.0,11,154742.0,2.2,90.0,Peshawar
7812,Sana Iqbal,Finance,Female,,7,137961.0,4.1,83.0,Karachi
7813,Sara Ahmed,Marketing,Male,56.0,22,80653.0,4.4,72.0,Karachi
7814,Ayesha Noor,IT,Male,51.0,4,165180.0,4.1,67.0,Karachi
7815,Usman Ali,Operations,Female,31.0,6,231941.0,1.6,73.0,Lahore
7816,Imran Raza,,Male,35.0,14,140398.0,2.3,74.0,Islamabad
7817,Faizan Ahmed,,Female,33.0,2,239878.0,1.9,80.0,Islamabad
7818,Usman Ali,Operations,Female,20.0,17,59984.0,1.2,74.0,Multan
7819,Sara Ahmed,Sales,Male,51.0,25,239312.0,4.0,85.0,Islamabad
7820,Nasir Khan,Finance,Male,40.0,32,,2.7,97.0,Karachi
7821,Imran Raza,Operations,Female,,20,88478.0,2.1,97.0,Peshawar
7822,Faizan Ahmed,Finance,Female,28.0,16,49290.0,2.2,92.0,Lahore
7823,Bilal Khan,Finance,Female,41.0,1,170505.0,1.5,69.0,Lahore
7824,Sara Ahmed,Sales,Male,31.0,24,226053.0,4.3,78.0,Peshawar
7825,Faizan Ahmed,,Male,49.0,18,193671.0,1.6,70.0,Islamabad
7826,Ayesha Noor,Finance,Female,49.0,24,166890.0,2.4,62.0,Multan
7827,Faizan Ahmed,Operations,Female,51.0,3,245809.0,1.0,82.0,Quetta
7828,Sara Ahmed,HR,Male,55.0,2,31984.0,2.7,65.0,Peshawar
7829,Sana Iqbal,IT,Female,26.0,33,197432.0,2.4,88.0,Islamabad
7830,Nida Malik,Sales,Male,36.0,9,91286.0,3.9,63.0,Karachi
7831,Sana Iqbal,HR,Male,20.0,26,30594.0,3.9,62.0,Peshawar
7832,Ayesha Noor,Sales,Female,33.0,25,218332.0,1.2,,Islamabad
7833,Usman Ali,Finance,Female,57.0,26,235338.0,1.5,67.0,Lahore
7834,Sara Ahmed,HR,Male,45.0,0,163243.0,,65.0,Quetta
7835,Nida Malik,Operations,Female,46.0,19,121624.0,4.2,64.0,Quetta
7836,Ali Khan,Operations,Male,,24,141575.0,2.6,67.0,Quetta
7837,Bilal Khan,Marketing,Male,26.0,9,241677.0,1.7,67.0,Islamabad
7838,Nida Malik,IT,Male,51.0,0,75570.0,2.0,94.0,Islamabad
7839,Ali Khan,IT,Female,44.0,15,142291.0,3.6,78.0,Karachi
7840,Nasir Khan,Sales,Female,50.0,10,120350.0,4.8,69.0,Quetta
7841,Nasir Khan,IT,Female,35.0,3,208995.0,3.5,94.0,Lahore
7842,Zainab Ali,Marketing,Male,33.0,34,153742.0,1.1,68.0,Multan
7843,Imran Raza,Operations,Male,44.0,12,144788.0,3.6,67.0,Quetta
7844,Nida Malik,HR,Male,49.0,20,87405.0,4.8,67.0,Peshawar
7845,Hina Shah,HR,Male,26.0,14,136606.0,2.4,67.0,Peshawar
7846,Bilal Khan,Operations,Female,31.0,9,,,79.0,Lahore
7847,Nida Malik,Finance,Female,22.0,10,166282.0,3.7,66.0,Islamabad
7848,Ali Khan,Operations,Female,46.0,31,84380.0,1.8,81.0,Multan
7849,Hina Shah,HR,Male,38.0,32,198677.0,1.6,76.0,Quetta
7850,Bilal Khan,Sales,Male,56.0,19,126791.0,1.7,64.0,Multan
7851,Hina Shah,Marketing,Female,26.0,29,230613.0,3.8,93.0,Peshawar
7852,Ayesha Noor,Operations,Male,35.0,9,145598.0,3.4,84.0,Lahore
7853,Ali Khan,Finance,Female,51.0,14,186897.0,2.8,,Karachi
7854,Nasir Khan,Sales,Male,27.0,28,145996.0,2.1,90.0,Peshawar
7855,Faizan Ahmed,Operations,Male,32.0,0,,4.6,78.0,Peshawar
7856,Ayesha Noor,Sales,Male,30.0,20,237313.0,1.9,90.0,Quetta
7857,Bilal Khan,Operations,Male,39.0,14,189863.0,2.1,71.0,Islamabad
7858,Bilal Khan,Sales,Male,37.0,2,100237.0,1.2,82.0,Peshawar
7859,Sara Ahmed,IT,Female,56.0,32,117150.0,2.1,82.0,Peshawar
7860,Ali Khan,Sales,Female,25.0,18,105202.0,4.7,95.0,Quetta
7861,Zainab Ali,IT,Female,39.0,3,95775.0,1.8,70.0,Islamabad
7862,Zainab Ali,HR,Male,51.0,11,237820.0,1.8,81.0,Multan
7863,Bilal Khan,IT,Female,48.0,24,109266.0,3.4,89.0,Karachi
7864,Zainab Ali,Sales,Female,23.0,33,91391.0,3.3,64.0,Multan
7865,Imran Raza,Marketing,Male,26.0,16,99894.0,,96.0,Karachi
7866,Nasir Khan,Marketing,Male,39.0,5,75817.0,1.6,79.0,Karachi
7867,Sara Ahmed,HR,Female,,11,94574.0,1.5,69.0,Karachi
7868,Bilal Khan,Sales,Female,55.0,14,67932.0,4.4,81.0,Islamabad
7869,Zainab Ali,IT,Female,26.0,16,88404.0,,89.0,Karachi
7870,Ali Khan,,Female,52.0,0,45071.0,4.8,89.0,Quetta
7871,Sana Iqbal,Operations,Female,34.0,13,239108.0,1.7,81.0,Quetta
7872,Nida Malik,Finance,Male,51.0,1,200400.0,2.8,97.0,Quetta
7873,Faizan Ahmed,Sales,Female,41.0,3,78694.0,4.0,97.0,Karachi
7874,Nasir Khan,,Female,59.0,1,25733.0,1.9,97.0,Quetta
7875,Ayesha Noor,Operations,Female,48.0,25,86127.0,3.7,66.0,Quetta
7876,Sana Iqbal,Sales,Female,44.0,32,,2.9,95.0,Lahore
7877,Ayesha Noor,Finance,Female,24.0,5,200361.0,2.7,73.0,Karachi
7878,Imran Raza,Marketing,Female,33.0,29,103345.0,3.6,70.0,Quetta
7879,Hina Shah,Finance,Male,54.0,21,169758.0,2.9,66.0,Multan
7880,Ali Khan,HR,Male,21.0,26,94034.0,4.3,91.0,Islamabad
7881,Hina Shah,,Male,44.0,18,132620.0,4.7,77.0,Quetta
7882,Sara Ahmed,,Female,35.0,9,160789.0,3.4,93.0,Lahore
7883,Faizan Ahmed,Operations,Female,35.0,5,29854.0,2.2,61.0,Islamabad
7884,Sara Ahmed,Marketing,Male,30.0,25,125162.0,4.1,66.0,Islamabad
7885,Bilal Khan,Finance,Female,54.0,2,133787.0,1.7,90.0,Multan
7886,Sana Iqbal,Operations,Female,42.0,2,39358.0,1.4,77.0,Multan
7887,Ali Khan,Sales,Female,,5,177929.0,3.1,,Multan
7888,Sana Iqbal,Operations,Male,54.0,9,237192.0,3.6,66.0,Peshawar
7889,Bilal Khan,Sales,Male,48.0,12,29960.0,4.3,81.0,Lahore
7890,Usman Ali,Sales,Male,24.0,11,192355.0,4.8,96.0,Lahore
7891,Zainab Ali,HR,Female,22.0,26,51576.0,4.5,93.0,Quetta
7892,Ayesha Noor,HR,Male,25.0,7,116909.0,5.0,98.0,Lahore
7893,Sana Iqbal,Sales,Male,42.0,4,43700.0,2.9,99.0,Islamabad
7894,Nida Malik,Marketing,Male,21.0,29,199612.0,2.3,75.0,Islamabad
7895,Bilal Khan,HR,Female,37.0,28,76166.0,2.8,73.0,Quetta
7896,Hina Shah,HR,Male,49.0,21,,3.6,91.0,Islamabad
7897,Usman Ali,IT,Male,,13,44412.0,3.0,97.0,Quetta
7898,Ayesha Noor,Operations,Female,24.0,9,122760.0,3.5,98.0,Multan
7899,Bilal Khan,,Male,30.0,10,84291.0,4.5,85.0,Peshawar
7900,Sana Iqbal,Marketing,Female,20.0,34,116255.0,1.7,89.0,Lahore
7901,Usman Ali,HR,Female,29.0,22,160303.0,1.5,98.0,Lahore
7902,Usman Ali,HR,Male,45.0,7,241140.0,3.0,68.0,Lahore
7903,Ali Khan,Finance,Male,52.0,20,,4.9,91.0,Peshawar
7904,Sara Ahmed,Marketing,Male,46.0,27,220641.0,1.2,66.0,Lahore
7905,Usman Ali,Operations,Female,31.0,30,148815.0,,71.0,Multan
7906,Imran Raza,Operations,Male,21.0,27,36349.0,4.9,82.0,Peshawar
7907,Sara Ahmed,Operations,Male,20.0,26,57768.0,2.2,76.0,Peshawar
7908,Ayesha Noor,Marketing,Male,20.0,20,120168.0,4.6,80.0,Quetta
7909,Ayesha Noor,Finance,Female,52.0,8,87985.0,1.0,71.0,Multan
7910,Ayesha Noor,Finance,Female,41.0,28,32611.0,2.8,81.0,Karachi
7911,Ayesha Noor,IT,Female,31.0,14,44012.0,,82.0,Karachi
7912,Imran Raza,Marketing,Male,58.0,32,244126.0,4.6,64.0,Quetta
7913,Sana Iqbal,Marketing,Male,,27,74725.0,2.9,77.0,Quetta
7914,Bilal Khan,Finance,Female,40.0,9,26548.0,2.7,96.0,Quetta
7915,Faizan Ahmed,Sales,Male,39.0,22,115297.0,,96.0,Lahore
7916,Sana Iqbal,Sales,Male,55.0,27,170060.0,2.5,,Islamabad
7917,Usman Ali,IT,Female,45.0,33,119729.0,3.1,62.0,Quetta
7918,Ayesha Noor,Sales,Female,50.0,4,217258.0,4.8,60.0,Peshawar
7919,Nasir Khan,Sales,Female,,17,39497.0,1.8,65.0,Karachi
7920,Sara Ahmed,Sales,Male,57.0,5,155337.0,2.8,66.0,Lahore
7921,Sara Ahmed,HR,Male,33.0,22,227653.0,1.1,86.0,Multan
