Employee_ID,Name,Gender,Age,Marital_Status,Education,Department,Job_Role,Experience_Years,Joining_Year,Promotion_Count,Salary,Bonus,Allowance,Tax,Net_Salary,Attendance_Percent,Absents,Late_Days,Performance_Score,Overtime_Hours,Skill_Level,Training_Hours,Manager_Rating,City,Country,Work_Mode,Project_Count,Satisfaction_Score,Attrition
8679.0,Nida Malik,,61.0,,Master,IT,Manager,8.0,2002.0,2.0,32324.0,418.0,24873.0,34767.0,22848.0,78.0,29.0,19.0,1.3,27.0,Intermediate,115.0,2.0,Islamabad,Pakistan,Onsite,5.0,2.8,Yes
8680.0,Ayesha Noor,Female,56.0,Single,Intermediate,Finance,Engineer,24.0,2020.0,4.0,,30688.0,7727.0,11637.0,210084.0,68.0,,18.0,1.0,67.0,Intermediate,168.0,1.8,,Pakistan,Hybrid,10.0,9.1,No
8681.0,Sara Ahmed,,,Married,Bachelor,Finance,Analyst,7.0,2014.0,5.0,57089.0,23294.0,5529.0,9888.0,76024.0,53.0,16.0,,4.4,11.0,Advanced,131.0,,Quetta,,Hybrid,1.0,4.4,No
8682.0,Sara Ahmed,Male,57.0,Single,Bachelor,Finance,Analyst,13.0,2011.0,1.0,288658.0,4607.0,24394.0,25796.0,,68.0,14.0,18.0,4.9,14.0,Intermediate,,3.3,Islamabad,Pakistan,Remote,1.0,,No
8683.0,Faizan Ahmed,Male,45.0,Single,Master,Marketing,Assistant,38.0,2015.0,4.0,73396.0,42376.0,24858.0,32422.0,108208.0,84.0,25.0,9.0,,61.0,Intermediate,139.0,4.6,,Pakistan,Remote,5.0,6.8,No
8684.0,Ali Khan,Male,52.0,Single,Intermediate,HR,,31.0,2005.0,2.0,217865.0,16267.0,10195.0,32418.0,211909.0,78.0,20.0,5.0,3.1,59.0,Advanced,19.0,3.1,Lahore,Pakistan,Onsite,13.0,8.5,Yes
8685.0,Sana Iqbal,Male,18.0,Single,Matric,HR,Engineer,30.0,2013.0,5.0,188794.0,13856.0,25549.0,18702.0,209497.0,77.0,3.0,,,77.0,Intermediate,196.0,3.2,Multan,Pakistan,Onsite,,5.0,No
8686.0,,Male,20.0,Married,Intermediate,Operations,Manager,22.0,2017.0,4.0,140445.0,9934.0,25190.0,10532.0,165037.0,,,10.0,3.2,41.0,Beginner,175.0,2.0,Karachi,Pakistan,Onsite,3.0,2.8,No
8687.0,Nasir Khan,Male,60.0,Married,,HR,Assistant,0.0,2019.0,5.0,183379.0,14492.0,4649.0,5391.0,197129.0,54.0,1.0,19.0,1.1,53.0,,51.0,4.6,Peshawar,Pakistan,Onsite,13.0,7.3,Yes
8688.0,Imran Raza,Female,24.0,Single,PhD,Operations,Assistant,30.0,2002.0,1.0,189938.0,6028.0,,1839.0,200629.0,99.0,28.0,17.0,,46.0,Intermediate,142.0,,Karachi,Pakistan,Remote,14.0,7.3,Yes
8689.0,,Female,26.0,Married,,,Executive,6.0,2016.0,2.0,298618.0,49890.0,6180.0,18052.0,336636.0,81.0,18.0,10.0,3.1,35.0,Beginner,48.0,2.9,Multan,Pakistan,Onsite,2.0,9.8,Yes
8690.0,Sara Ahmed,Male,53.0,Married,Matric,IT,Engineer,14.0,2019.0,5.0,226552.0,,13421.0,3303.0,236855.0,99.0,12.0,18.0,3.9,29.0,,74.0,1.3,Lahore,Pakistan,Remote,10.0,,Yes
8691.0,Nida Malik,Female,40.0,,Master,HR,Engineer,5.0,2005.0,1.0,120385.0,31735.0,12775.0,17423.0,147472.0,41.0,1.0,6.0,2.9,48.0,Beginner,93.0,2.1,Multan,Pakistan,,0.0,9.1,Yes
8692.0,,Male,41.0,Married,Matric,HR,Engineer,15.0,2006.0,5.0,112058.0,,5019.0,14000.0,126619.0,43.0,8.0,16.0,4.0,,Advanced,184.0,1.0,Quetta,,,9.0,3.5,No
8693.0,Nida Malik,Female,27.0,Married,PhD,Support,Engineer,,2005.0,1.0,145339.0,15462.0,5544.0,4218.0,162127.0,59.0,10.0,11.0,,71.0,Advanced,66.0,1.8,Quetta,Pakistan,Hybrid,13.0,,Yes
8694.0,Sara Ahmed,Male,29.0,,Matric,Support,Executive,16.0,2011.0,4.0,289163.0,27490.0,16189.0,23510.0,309332.0,77.0,13.0,19.0,3.1,52.0,Beginner,163.0,1.1,Quetta,Pakistan,Onsite,11.0,3.9,Yes
8695.0,Nida Malik,Male,36.0,,Intermediate,Sales,Manager,9.0,2016.0,2.0,280776.0,19682.0,1092.0,33859.0,267691.0,,24.0,6.0,2.5,6.0,Intermediate,9.0,3.6,Karachi,Pakistan,Remote,1.0,5.2,
8696.0,Ayesha Noor,Female,49.0,Married,Matric,Support,Analyst,28.0,2020.0,4.0,255316.0,21086.0,27550.0,14807.0,289145.0,57.0,27.0,3.0,2.1,60.0,Intermediate,126.0,4.3,Islamabad,Pakistan,Hybrid,0.0,,Yes
8697.0,Nida Malik,Male,41.0,Single,Intermediate,Operations,Assistant,7.0,2020.0,5.0,212815.0,14668.0,,6961.0,235997.0,81.0,9.0,6.0,4.1,66.0,Advanced,9.0,4.5,Islamabad,Pakistan,Onsite,13.0,6.8,No
8698.0,Faizan Ahmed,Female,,Married,PhD,,Officer,10.0,2005.0,2.0,26105.0,30943.0,25911.0,19548.0,63411.0,,4.0,19.0,3.8,50.0,Intermediate,197.0,2.0,Islamabad,Pakistan,Onsite,2.0,7.2,No
8699.0,Faizan Ahmed,Male,20.0,Single,Matric,Sales,Officer,17.0,2014.0,0.0,253254.0,,5081.0,3710.0,259807.0,94.0,27.0,13.0,4.6,,Beginner,187.0,3.2,Islamabad,Pakistan,Remote,1.0,2.1,No
8700.0,,Male,57.0,Married,Matric,IT,Engineer,19.0,,0.0,51683.0,40145.0,11526.0,14282.0,89072.0,85.0,27.0,17.0,4.1,70.0,Beginner,153.0,3.8,Multan,Pakistan,Remote,2.0,1.9,Yes
8701.0,Ayesha Noor,Male,44.0,Single,,Finance,Engineer,15.0,2021.0,2.0,,20715.0,,,91829.0,86.0,26.0,17.0,1.3,2.0,Intermediate,56.0,3.9,Quetta,Pakistan,Remote,10.0,10.0,Yes
8702.0,Bilal Khan,Male,,Single,Matric,Finance,Analyst,26.0,,4.0,183946.0,43913.0,10017.0,9438.0,228438.0,61.0,18.0,3.0,4.8,69.0,Advanced,164.0,1.1,Multan,Pakistan,Onsite,0.0,3.3,No
8703.0,Ali Khan,Female,26.0,Married,Intermediate,,Officer,22.0,2010.0,,106211.0,,7234.0,13591.0,123277.0,51.0,29.0,5.0,4.0,73.0,Advanced,192.0,1.9,Islamabad,Pakistan,,14.0,6.5,Yes
8704.0,Sana Iqbal,Male,30.0,Married,Bachelor,Sales,Engineer,13.0,2008.0,,118663.0,41325.0,22103.0,15498.0,166593.0,45.0,7.0,,2.4,13.0,Intermediate,,2.5,Peshawar,Pakistan,Onsite,10.0,,No
8705.0,Ayesha Noor,Female,19.0,Single,Bachelor,IT,Assistant,11.0,2003.0,1.0,127639.0,4431.0,11718.0,18606.0,125182.0,53.0,11.0,8.0,3.6,50.0,,111.0,2.1,Quetta,Pakistan,Onsite,14.0,8.4,Yes
8706.0,Usman Ali,Female,53.0,Married,Intermediate,IT,Assistant,26.0,2002.0,0.0,146470.0,24150.0,24749.0,7103.0,188266.0,57.0,29.0,9.0,4.1,,Intermediate,5.0,4.1,Karachi,Pakistan,Hybrid,1.0,6.8,Yes
8707.0,Zainab Ali,Male,46.0,Married,,Marketing,Executive,12.0,2012.0,2.0,134113.0,5534.0,10395.0,12731.0,137311.0,62.0,16.0,3.0,1.5,,Beginner,96.0,1.6,Karachi,Pakistan,Onsite,8.0,5.5,No
8708.0,Sana Iqbal,Male,28.0,Married,Intermediate,Finance,Officer,15.0,2005.0,2.0,299323.0,242.0,,15447.0,295426.0,59.0,9.0,0.0,4.9,20.0,Advanced,132.0,4.7,Lahore,Pakistan,Remote,1.0,5.2,No
8709.0,,Female,51.0,Married,PhD,Marketing,Executive,32.0,2000.0,2.0,257098.0,20916.0,26207.0,9851.0,294370.0,58.0,3.0,10.0,3.6,41.0,Beginner,,4.4,Lahore,Pakistan,Onsite,4.0,5.5,No
8710.0,Sana Iqbal,,21.0,Single,Intermediate,HR,Analyst,23.0,2009.0,1.0,181598.0,7905.0,13243.0,36550.0,166196.0,44.0,28.0,3.0,1.1,57.0,,187.0,,,Pakistan,Onsite,2.0,6.5,Yes
8711.0,Usman Ali,Male,21.0,Married,Bachelor,Operations,Analyst,11.0,2004.0,4.0,122940.0,24107.0,27270.0,26961.0,147356.0,71.0,15.0,12.0,3.2,34.0,Advanced,73.0,4.3,Karachi,Pakistan,Remote,6.0,5.5,Yes
8712.0,Hina Shah,Female,18.0,,Master,,Officer,8.0,2001.0,,245964.0,46492.0,25133.0,14426.0,303163.0,97.0,14.0,16.0,1.8,66.0,Beginner,25.0,2.5,Karachi,Pakistan,Remote,14.0,8.1,No
8713.0,Usman Ali,Female,42.0,Married,PhD,IT,Assistant,,2021.0,1.0,70175.0,35376.0,11790.0,22973.0,94368.0,65.0,17.0,,2.0,71.0,Advanced,37.0,1.7,Multan,Pakistan,Hybrid,14.0,2.4,No
8714.0,Faizan Ahmed,Female,43.0,Married,Matric,Finance,Manager,7.0,2018.0,3.0,212912.0,30776.0,17846.0,10969.0,250565.0,,5.0,15.0,1.3,53.0,,185.0,,Peshawar,Pakistan,Hybrid,9.0,2.5,Yes
8715.0,Nida Malik,Male,28.0,Single,Intermediate,Finance,Officer,17.0,2015.0,0.0,133822.0,27613.0,23304.0,6798.0,177941.0,81.0,14.0,,2.7,15.0,Beginner,172.0,1.0,Peshawar,Pakistan,Hybrid,14.0,6.1,Yes
8716.0,Ali Khan,Female,40.0,Married,PhD,Marketing,Executive,26.0,2008.0,3.0,194934.0,20083.0,21153.0,9810.0,226360.0,91.0,9.0,5.0,2.1,12.0,Advanced,97.0,4.9,Multan,Pakistan,Remote,9.0,8.3,No
8717.0,,Female,19.0,Married,Bachelor,Sales,Manager,32.0,2017.0,3.0,174505.0,35416.0,1336.0,2044.0,209213.0,79.0,12.0,10.0,4.3,36.0,Advanced,129.0,4.1,Peshawar,Pakistan,Onsite,,,Yes
8718.0,Sara Ahmed,Female,36.0,Married,Matric,Sales,Executive,6.0,,0.0,162789.0,34212.0,7396.0,1719.0,,70.0,15.0,9.0,4.4,14.0,Advanced,,1.0,,,Onsite,11.0,8.3,No
8719.0,Sana Iqbal,Female,46.0,Single,Intermediate,IT,Executive,12.0,2006.0,1.0,141701.0,6831.0,18307.0,30010.0,136829.0,93.0,10.0,13.0,1.1,38.0,Intermediate,15.0,4.3,Peshawar,,,10.0,8.4,No
,Imran Raza,Male,57.0,Married,Intermediate,Support,Executive,14.0,2020.0,1.0,87885.0,21842.0,1276.0,25541.0,85462.0,59.0,23.0,18.0,,31.0,,182.0,1.7,Quetta,Pakistan,Remote,10.0,3.5,
8721.0,Nida Malik,Male,21.0,Single,Matric,Operations,Engineer,33.0,2016.0,0.0,63076.0,25844.0,6899.0,7205.0,88614.0,84.0,22.0,18.0,1.2,32.0,Beginner,16.0,4.7,Peshawar,Pakistan,Hybrid,14.0,2.8,Yes
8722.0,,Female,,Married,Master,,Manager,39.0,2020.0,,292832.0,46201.0,22565.0,23913.0,337685.0,51.0,28.0,7.0,2.8,42.0,Intermediate,127.0,1.8,,Pakistan,Hybrid,9.0,7.4,Yes
8723.0,Faizan Ahmed,Female,64.0,Married,Master,HR,Engineer,19.0,2019.0,4.0,136274.0,22142.0,24529.0,21083.0,161862.0,80.0,14.0,1.0,,9.0,Intermediate,0.0,1.9,Multan,Pakistan,Hybrid,11.0,,No
8724.0,Nida Malik,Female,54.0,Single,PhD,Finance,Engineer,36.0,2000.0,5.0,141085.0,4981.0,8387.0,23811.0,130642.0,89.0,14.0,10.0,3.2,11.0,Intermediate,100.0,4.7,Lahore,Pakistan,Remote,6.0,8.0,No
8725.0,Sara Ahmed,Male,44.0,Single,Intermediate,Sales,Executive,16.0,2007.0,3.0,147930.0,,18306.0,22819.0,171160.0,85.0,22.0,11.0,4.8,71.0,Advanced,,3.0,Karachi,,Hybrid,2.0,,No
,Imran Raza,Male,22.0,Married,PhD,IT,Analyst,28.0,2019.0,1.0,48598.0,25338.0,20725.0,9896.0,84765.0,49.0,,13.0,1.9,32.0,Intermediate,161.0,1.4,Karachi,Pakistan,Hybrid,13.0,3.1,No
8727.0,Ayesha Noor,Female,32.0,Married,Matric,HR,Assistant,20.0,2009.0,3.0,237819.0,2673.0,10194.0,16462.0,234224.0,92.0,2.0,17.0,4.4,37.0,Beginner,54.0,3.2,Quetta,Pakistan,Hybrid,13.0,1.3,Yes
8728.0,Faizan Ahmed,Female,40.0,Married,PhD,Operations,Officer,13.0,2022.0,5.0,,38586.0,29210.0,28356.0,69329.0,81.0,25.0,14.0,4.1,33.0,Advanced,9.0,3.4,Multan,Pakistan,Remote,9.0,5.6,Yes
8729.0,,Male,20.0,Married,,Operations,Analyst,28.0,2005.0,5.0,170459.0,41574.0,6365.0,32648.0,185750.0,,26.0,13.0,4.0,77.0,Advanced,171.0,3.7,Peshawar,Pakistan,Remote,8.0,,No
8730.0,Bilal Khan,Female,35.0,Married,Master,Marketing,Executive,21.0,2008.0,1.0,201975.0,49294.0,3061.0,39348.0,214982.0,95.0,,19.0,2.1,,Advanced,198.0,2.7,Lahore,Pakistan,Remote,13.0,6.0,No
,Sana Iqbal,Female,60.0,Single,Master,Marketing,Officer,32.0,2000.0,3.0,220968.0,40119.0,9740.0,34677.0,236150.0,55.0,24.0,13.0,3.5,42.0,Beginner,49.0,,Islamabad,Pakistan,Hybrid,11.0,5.4,
8732.0,,Male,43.0,,Matric,HR,Assistant,12.0,2009.0,0.0,59250.0,16974.0,13664.0,17545.0,72343.0,84.0,4.0,16.0,1.3,55.0,Advanced,74.0,3.9,Multan,,Remote,14.0,4.7,Yes
8733.0,Bilal Khan,Male,23.0,Single,Bachelor,,Officer,30.0,2023.0,0.0,279640.0,32083.0,4931.0,5541.0,311113.0,86.0,20.0,,2.9,61.0,Beginner,110.0,1.0,Karachi,Pakistan,Remote,12.0,8.0,Yes
8734.0,Bilal Khan,,61.0,Single,PhD,Support,Assistant,11.0,2011.0,0.0,246010.0,,1013.0,15389.0,249613.0,80.0,10.0,0.0,4.7,11.0,,152.0,2.6,Karachi,Pakistan,Onsite,1.0,6.3,Yes
8735.0,Faizan Ahmed,,34.0,Married,Matric,Marketing,,,2010.0,,207516.0,42821.0,25634.0,38830.0,237141.0,83.0,23.0,17.0,3.0,63.0,Beginner,121.0,2.5,Peshawar,Pakistan,Hybrid,5.0,9.2,Yes
8736.0,Sara Ahmed,Male,63.0,Married,,Finance,Engineer,5.0,2004.0,4.0,88442.0,24850.0,10002.0,19504.0,,,18.0,12.0,1.1,59.0,Beginner,181.0,4.8,Islamabad,Pakistan,Onsite,7.0,8.4,No
8737.0,,Female,55.0,Single,Intermediate,Operations,Officer,10.0,2018.0,0.0,192095.0,27060.0,26667.0,22772.0,223050.0,46.0,8.0,1.0,3.8,,Intermediate,136.0,1.1,,Pakistan,Hybrid,,7.8,Yes
8738.0,Faizan Ahmed,,59.0,Single,Intermediate,Operations,Assistant,22.0,2009.0,3.0,163271.0,49820.0,24294.0,2625.0,234760.0,97.0,15.0,19.0,4.5,46.0,Advanced,35.0,2.1,Peshawar,Pakistan,Remote,9.0,5.4,Yes
8739.0,Sana Iqbal,Male,44.0,Married,Bachelor,Finance,Officer,6.0,2017.0,,278156.0,6845.0,29855.0,2605.0,,94.0,5.0,12.0,1.8,17.0,Intermediate,51.0,1.4,Karachi,Pakistan,Remote,1.0,6.0,Yes
8740.0,Sana Iqbal,Male,37.0,,Bachelor,Operations,Officer,19.0,2008.0,0.0,,46818.0,19561.0,22076.0,185897.0,58.0,8.0,8.0,1.6,5.0,Beginner,12.0,1.1,Islamabad,Pakistan,Hybrid,6.0,7.2,Yes
,Sara Ahmed,Male,23.0,,Master,Operations,Officer,3.0,,2.0,229641.0,34552.0,4652.0,1141.0,,,14.0,17.0,1.1,4.0,Advanced,60.0,3.4,Peshawar,Pakistan,Hybrid,8.0,,No
8742.0,,Male,52.0,Single,Bachelor,Operations,Manager,20.0,,4.0,56986.0,6880.0,7158.0,5208.0,,64.0,23.0,,4.0,34.0,Beginner,99.0,3.9,Lahore,Pakistan,Onsite,10.0,3.2,
8743.0,Usman Ali,Male,29.0,Married,Bachelor,IT,Engineer,29.0,2021.0,4.0,84687.0,17277.0,26576.0,25375.0,103165.0,90.0,5.0,16.0,4.6,79.0,Beginner,18.0,,Islamabad,Pakistan,Onsite,4.0,2.4,No
8744.0,Nida Malik,Female,20.0,,Intermediate,IT,Manager,24.0,2020.0,0.0,290197.0,14445.0,12407.0,37790.0,279259.0,90.0,25.0,,3.0,19.0,Advanced,,4.4,Karachi,Pakistan,Onsite,1.0,1.9,No
8745.0,Nida Malik,Male,21.0,Single,PhD,Support,Manager,,2005.0,0.0,156481.0,45863.0,23778.0,8686.0,217436.0,51.0,5.0,7.0,2.1,51.0,Beginner,192.0,1.2,,Pakistan,Hybrid,9.0,8.3,No
,Sana Iqbal,Female,62.0,Single,Intermediate,Finance,Assistant,1.0,2001.0,2.0,57632.0,49443.0,24528.0,8835.0,122768.0,57.0,27.0,4.0,4.7,47.0,Intermediate,,2.9,Lahore,Pakistan,Remote,6.0,5.2,Yes
8747.0,Nida Malik,Female,21.0,Married,,IT,Executive,19.0,2004.0,2.0,184393.0,14020.0,16208.0,27223.0,187398.0,40.0,21.0,1.0,,23.0,Beginner,111.0,4.4,Peshawar,Pakistan,Hybrid,9.0,9.9,No
8748.0,Zainab Ali,Male,21.0,Married,Master,HR,Engineer,13.0,2019.0,4.0,27995.0,44435.0,20632.0,11214.0,81848.0,80.0,,13.0,2.7,70.0,Advanced,92.0,4.3,Multan,Pakistan,,9.0,2.3,No
8749.0,Nasir Khan,Male,56.0,Single,Master,IT,Analyst,37.0,2012.0,4.0,,41953.0,9064.0,5966.0,186528.0,54.0,0.0,10.0,4.6,13.0,Beginner,118.0,3.1,Islamabad,Pakistan,Remote,11.0,5.6,Yes
8750.0,Faizan Ahmed,Female,38.0,Married,PhD,Operations,,22.0,2000.0,4.0,220922.0,35270.0,5959.0,15987.0,246164.0,93.0,8.0,13.0,5.0,67.0,Beginner,152.0,4.9,Lahore,Pakistan,,5.0,,No
8751.0,,Female,61.0,,Matric,Finance,Analyst,4.0,2013.0,4.0,141142.0,48950.0,17523.0,2740.0,204875.0,54.0,20.0,1.0,2.1,16.0,,62.0,1.1,,Pakistan,Onsite,10.0,1.4,Yes
8752.0,Usman Ali,Female,19.0,Married,Bachelor,Support,Assistant,18.0,2019.0,3.0,176532.0,21177.0,9837.0,30899.0,,95.0,15.0,10.0,4.8,76.0,Beginner,178.0,4.3,Lahore,Pakistan,Onsite,14.0,1.8,Yes
8753.0,Bilal Khan,Male,,Married,Bachelor,Sales,Assistant,,2010.0,0.0,43186.0,40411.0,26875.0,19640.0,90832.0,44.0,,11.0,2.9,12.0,Beginner,92.0,4.5,Islamabad,Pakistan,Hybrid,2.0,3.4,Yes
8754.0,Hina Shah,,24.0,Married,Intermediate,Support,Officer,,2001.0,3.0,178373.0,49446.0,24440.0,22002.0,,,16.0,9.0,3.5,,,50.0,3.0,Quetta,Pakistan,Onsite,,9.0,No
8755.0,Hina Shah,Male,36.0,Single,Intermediate,IT,Assistant,32.0,2014.0,1.0,213138.0,4437.0,28466.0,32000.0,214041.0,74.0,8.0,4.0,4.0,9.0,Intermediate,107.0,3.9,Peshawar,Pakistan,Onsite,,3.3,No
8756.0,Bilal Khan,,,Single,PhD,Marketing,Analyst,19.0,2006.0,4.0,163635.0,2472.0,24556.0,28343.0,162320.0,68.0,20.0,14.0,2.5,19.0,Advanced,183.0,3.4,Lahore,Pakistan,Remote,13.0,6.7,No
8757.0,Imran Raza,Female,,Married,Bachelor,HR,Analyst,,2022.0,4.0,66200.0,42426.0,18749.0,31267.0,96108.0,45.0,0.0,6.0,4.3,13.0,Intermediate,180.0,1.8,Peshawar,Pakistan,Hybrid,11.0,4.2,No
8758.0,Imran Raza,Male,26.0,Married,Intermediate,Support,Assistant,30.0,2004.0,0.0,128358.0,37607.0,4050.0,11336.0,158679.0,68.0,16.0,6.0,4.7,52.0,Beginner,167.0,3.2,,Pakistan,Remote,13.0,,Yes
8759.0,Nida Malik,Male,54.0,,Intermediate,HR,,7.0,2011.0,4.0,46392.0,35252.0,26759.0,30644.0,77759.0,65.0,19.0,14.0,4.0,15.0,,17.0,2.4,Lahore,Pakistan,Hybrid,7.0,4.4,No
8760.0,Faizan Ahmed,Female,34.0,Married,Master,HR,,,2016.0,4.0,169737.0,44773.0,1352.0,32933.0,182929.0,95.0,29.0,2.0,1.5,60.0,Intermediate,68.0,4.0,Multan,Pakistan,Hybrid,11.0,6.5,No
8761.0,,Female,44.0,Single,Matric,Marketing,Officer,6.0,2015.0,3.0,151124.0,26097.0,13693.0,7006.0,,50.0,16.0,1.0,,39.0,Beginner,116.0,4.4,Multan,Pakistan,,9.0,,Yes
8762.0,Usman Ali,Male,50.0,Single,PhD,Marketing,,20.0,2016.0,1.0,289892.0,45597.0,19345.0,34871.0,319963.0,82.0,26.0,12.0,2.2,79.0,Advanced,19.0,3.3,Karachi,Pakistan,,,4.5,No
8763.0,Hina Shah,Female,29.0,Married,,HR,Analyst,27.0,,3.0,216561.0,47414.0,4149.0,20859.0,247265.0,40.0,26.0,10.0,4.1,72.0,Beginner,4.0,2.8,Multan,Pakistan,Onsite,12.0,3.6,Yes
8764.0,Nasir Khan,Male,62.0,Married,Matric,,Engineer,14.0,2000.0,2.0,104202.0,42196.0,8747.0,35816.0,119329.0,55.0,11.0,12.0,4.4,,Advanced,119.0,3.8,Karachi,Pakistan,Hybrid,12.0,6.2,Yes
8765.0,,Female,28.0,Married,PhD,HR,Executive,7.0,2001.0,4.0,97784.0,13991.0,26237.0,20855.0,117157.0,68.0,8.0,4.0,2.6,19.0,Intermediate,171.0,2.3,Karachi,Pakistan,Onsite,9.0,,No
8766.0,Nida Malik,Female,30.0,Married,Bachelor,IT,Manager,11.0,2019.0,3.0,246051.0,25032.0,8642.0,32583.0,247142.0,51.0,3.0,4.0,1.5,,Intermediate,175.0,3.1,Peshawar,Pakistan,Hybrid,6.0,,Yes
8767.0,,Female,48.0,Married,Intermediate,Operations,Analyst,4.0,2004.0,0.0,189210.0,35619.0,,3824.0,241864.0,54.0,8.0,17.0,4.0,15.0,Intermediate,80.0,1.4,Lahore,Pakistan,Onsite,3.0,9.1,
,Nida Malik,Female,30.0,Single,PhD,Marketing,Manager,7.0,2000.0,5.0,230966.0,41356.0,1370.0,31770.0,241922.0,,,10.0,4.4,50.0,Intermediate,99.0,3.9,,Pakistan,Remote,3.0,1.6,Yes
8769.0,Sana Iqbal,,55.0,Single,,,Assistant,36.0,2012.0,1.0,139762.0,5549.0,2337.0,15581.0,132067.0,76.0,0.0,19.0,1.4,36.0,Beginner,62.0,1.7,Peshawar,,Hybrid,6.0,9.5,Yes
8770.0,Ali Khan,Female,43.0,Married,Master,,,13.0,2000.0,,95817.0,,23311.0,25735.0,129607.0,94.0,10.0,,2.7,,,143.0,3.6,Karachi,Pakistan,Onsite,5.0,6.9,Yes
8771.0,Ayesha Noor,Male,48.0,,Matric,Operations,Assistant,3.0,2018.0,1.0,229817.0,7776.0,5942.0,,220434.0,95.0,7.0,12.0,3.6,,Advanced,149.0,4.4,Lahore,Pakistan,Hybrid,13.0,,No
8772.0,Sara Ahmed,Male,39.0,Single,Master,IT,Analyst,26.0,2000.0,0.0,265749.0,7680.0,,32400.0,245372.0,49.0,2.0,17.0,4.0,60.0,Beginner,9.0,1.5,Karachi,Pakistan,Remote,5.0,1.2,Yes
8773.0,Nasir Khan,Female,23.0,Single,Matric,Finance,Analyst,14.0,2002.0,,30260.0,3771.0,175.0,3002.0,31204.0,56.0,25.0,18.0,4.8,39.0,,66.0,4.5,Islamabad,Pakistan,Remote,5.0,4.8,Yes
8774.0,Bilal Khan,Female,37.0,Single,Bachelor,IT,Manager,19.0,2004.0,4.0,,38401.0,2942.0,7209.0,,54.0,27.0,5.0,1.8,59.0,Advanced,,4.0,Multan,Pakistan,Onsite,7.0,9.8,Yes
8775.0,Sara Ahmed,Female,38.0,Married,PhD,IT,Analyst,21.0,2018.0,1.0,54313.0,8483.0,25885.0,,86618.0,,29.0,7.0,4.6,41.0,Intermediate,87.0,2.7,Karachi,Pakistan,Hybrid,8.0,4.8,No
8776.0,Nida Malik,Female,,Single,Bachelor,Finance,Analyst,35.0,2011.0,0.0,107744.0,,19491.0,22246.0,110586.0,64.0,,6.0,4.4,78.0,Intermediate,103.0,3.3,Islamabad,Pakistan,Remote,7.0,7.9,Yes
8777.0,Sara Ahmed,Female,36.0,Married,Matric,HR,Executive,29.0,2007.0,2.0,161804.0,8783.0,6755.0,31385.0,,47.0,19.0,2.0,3.0,3.0,Advanced,111.0,2.4,Quetta,Pakistan,Onsite,13.0,,No
8778.0,Usman Ali,Male,52.0,Married,Master,Operations,Engineer,32.0,2004.0,1.0,285106.0,8974.0,18966.0,29077.0,283969.0,96.0,7.0,,3.4,40.0,Advanced,161.0,3.5,Quetta,Pakistan,Remote,2.0,2.2,No
,Ayesha Noor,Female,43.0,Single,Matric,Finance,Officer,27.0,2014.0,0.0,94697.0,20534.0,1372.0,31583.0,85020.0,61.0,,7.0,3.8,,Intermediate,6.0,2.3,Karachi,Pakistan,,5.0,1.0,Yes
,Zainab Ali,Male,24.0,Married,Bachelor,Sales,Executive,37.0,,3.0,95818.0,42426.0,7660.0,,111773.0,46.0,,,4.6,65.0,Advanced,21.0,2.4,,Pakistan,Remote,13.0,3.7,No
8781.0,Ayesha Noor,Male,54.0,,Bachelor,Marketing,Officer,39.0,2014.0,0.0,94631.0,31573.0,8414.0,28099.0,,48.0,,2.0,3.2,79.0,,84.0,,Peshawar,Pakistan,Hybrid,6.0,2.1,No
8782.0,Sana Iqbal,Male,25.0,Married,Master,Sales,Officer,3.0,,5.0,23763.0,21070.0,12711.0,2275.0,55269.0,42.0,8.0,1.0,1.9,33.0,Intermediate,0.0,,Peshawar,Pakistan,Onsite,13.0,6.9,Yes
8783.0,Hina Shah,Male,,Single,Master,Operations,Engineer,13.0,2005.0,1.0,78086.0,49411.0,,39304.0,104192.0,93.0,5.0,5.0,2.7,48.0,Beginner,159.0,2.7,Peshawar,Pakistan,Remote,4.0,7.1,No
8784.0,Usman Ali,Female,61.0,Single,Bachelor,IT,Executive,1.0,2003.0,5.0,150049.0,13199.0,12976.0,14239.0,161985.0,95.0,3.0,8.0,2.3,77.0,Advanced,106.0,4.0,Peshawar,,Onsite,8.0,5.3,No
8785.0,Nasir Khan,Female,53.0,Single,Matric,Finance,Analyst,36.0,2004.0,,110677.0,14970.0,18014.0,,127543.0,48.0,3.0,0.0,4.8,47.0,Intermediate,86.0,,Peshawar,Pakistan,Hybrid,10.0,3.1,No
,Sara Ahmed,Male,45.0,Single,Matric,HR,Engineer,18.0,2012.0,4.0,179607.0,33759.0,5072.0,22555.0,195883.0,50.0,7.0,3.0,1.4,26.0,Intermediate,,3.7,Islamabad,Pakistan,Remote,13.0,2.2,Yes
8787.0,Nasir Khan,Male,,Married,PhD,Operations,Analyst,13.0,2021.0,2.0,251079.0,17429.0,3204.0,12715.0,258997.0,89.0,3.0,3.0,2.9,58.0,Beginner,89.0,4.1,Karachi,Pakistan,Remote,7.0,,Yes
8788.0,Sana Iqbal,Female,,Single,Bachelor,HR,Analyst,6.0,2011.0,0.0,266952.0,,,26451.0,270166.0,46.0,1.0,8.0,5.0,72.0,Intermediate,158.0,3.8,Karachi,Pakistan,Onsite,1.0,1.9,No
